,0_ID,1_TIME,BID_P_1,BID_V_1,BID_P_2,BID_V_2,BID_P_3,BID_V_3,BID_P_4,BID_V_4,BID_P_5,BID_V_5,BID_P_6,BID_V_6,BID_P_7,BID_V_7,BID_P_8,BID_V_8,BID_P_9,BID_V_9,BID_P_10,BID_V_10,ASK_P_1,ASK_V_1,ASK_P_2,ASK_V_2,ASK_P_3,ASK_V_3,ASK_P_4,ASK_V_4,ASK_P_5,ASK_V_5,ASK_P_6,ASK_V_6,ASK_P_7,ASK_V_7,ASK_P_8,ASK_V_8,ASK_P_9,ASK_V_9,ASK_P_10,ASK_V_10,Y
5835,TEA,1970.01.01 01:28:20.240413,2422,15,2421,8,2420,36,2419,45,2418,34,2417,43,2416,26,2415,46,2414,75,2413,48,2423,5,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5836,TEA,1970.01.01 01:28:20.252768,2422,15,2421,16,2420,36,2419,45,2418,34,2417,43,2416,26,2415,46,2414,75,2413,48,2423,5,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5837,TEA,1970.01.01 01:28:20.252903,2422,15,2421,16,2420,36,2419,45,2418,34,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5838,TEA,1970.01.01 01:28:20.261083,2422,15,2421,16,2420,36,2419,45,2418,34,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5840,TEA,1970.01.01 01:28:20.420702,2422,15,2421,8,2420,36,2419,45,2418,34,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5841,TEA,1970.01.01 01:28:20.420859,2422,15,2421,8,2420,36,2419,45,2418,34,2417,43,2416,26,2415,46,2414,75,2413,48,2423,5,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5842,TEA,1970.01.01 01:28:20.706091,2422,15,2421,8,2420,36,2419,45,2418,34,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5843,TEA,1970.01.01 01:28:20.714281,2422,15,2421,8,2420,36,2419,45,2418,34,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5863,TEA,1970.01.01 01:28:25.744067,2422,15,2421,8,2420,36,2419,45,2418,35,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5864,TEA,1970.01.01 01:28:25.768811,2422,15,2421,8,2420,36,2419,45,2418,35,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,4,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5865,TEA,1970.01.01 01:28:25.768831,2422,15,2421,8,2420,36,2419,45,2418,35,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,4,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5866,TEA,1970.01.01 01:28:25.768851,2422,15,2421,8,2420,36,2419,45,2418,35,2417,43,2416,26,2415,46,2414,75,2413,48,2423,4,2424,4,2425,27,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5867,TEA,1970.01.01 01:28:25.768970,2422,16,2421,8,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,4,2425,27,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5868,TEA,1970.01.01 01:28:25.769125,2422,16,2421,8,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5869,TEA,1970.01.01 01:28:25.769145,2422,16,2421,8,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5870,TEA,1970.01.01 01:28:25.839893,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5871,TEA,1970.01.01 01:28:25.839913,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5872,TEA,1970.01.01 01:28:26.314195,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5873,TEA,1970.01.01 01:28:26.475895,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5874,TEA,1970.01.01 01:28:26.726904,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5875,TEA,1970.01.01 01:28:26.954147,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5876,TEA,1970.01.01 01:28:27.205165,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5877,TEA,1970.01.01 01:28:27.356923,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5879,TEA,1970.01.01 01:28:27.607941,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5880,TEA,1970.01.01 01:28:27.874498,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5881,TEA,1970.01.01 01:28:28.125113,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5884,TEA,1970.01.01 01:28:28.361449,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5885,TEA,1970.01.01 01:28:28.611721,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5887,TEA,1970.01.01 01:28:28.854862,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5888,TEA,1970.01.01 01:28:29.106034,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5890,TEA,1970.01.01 01:28:29.270183,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5891,TEA,1970.01.01 01:28:29.520690,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5893,TEA,1970.01.01 01:28:29.755214,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5894,TEA,1970.01.01 01:28:29.755234,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5895,TEA,1970.01.01 01:28:29.755355,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5896,TEA,1970.01.01 01:28:29.775054,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5897,TEA,1970.01.01 01:28:30.006017,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5898,TEA,1970.01.01 01:28:30.262349,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5899,TEA,1970.01.01 01:28:30.512767,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5900,TEA,1970.01.01 01:28:30.760287,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5901,TEA,1970.01.01 01:28:31.012035,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5902,TEA,1970.01.01 01:28:31.160589,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5903,TEA,1970.01.01 01:28:31.411712,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5904,TEA,1970.01.01 01:28:31.564175,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5905,TEA,1970.01.01 01:28:31.814552,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5906,TEA,1970.01.01 01:28:31.814699,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5907,TEA,1970.01.01 01:28:31.832489,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5908,TEA,1970.01.01 01:28:31.832796,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5909,TEA,1970.01.01 01:28:31.832927,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5910,TEA,1970.01.01 01:28:31.841990,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5912,TEA,1970.01.01 01:28:32.077035,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5913,TEA,1970.01.01 01:28:32.327608,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5914,TEA,1970.01.01 01:28:32.562216,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5915,TEA,1970.01.01 01:28:32.812546,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5916,TEA,1970.01.01 01:28:33.057640,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5918,TEA,1970.01.01 01:28:33.307824,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5919,TEA,1970.01.01 01:28:33.576087,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5922,TEA,1970.01.01 01:28:33.826497,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5923,TEA,1970.01.01 01:28:33.835208,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5924,TEA,1970.01.01 01:28:33.835371,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5925,TEA,1970.01.01 01:28:33.835560,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5926,TEA,1970.01.01 01:28:33.835580,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5927,TEA,1970.01.01 01:28:34.069198,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5928,TEA,1970.01.01 01:28:34.319866,2422,16,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5932,TEA,1970.01.01 01:28:34.560388,2422,16,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5933,TEA,1970.01.01 01:28:34.681622,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5934,TEA,1970.01.01 01:28:34.710382,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5935,TEA,1970.01.01 01:28:34.710539,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,27,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5936,TEA,1970.01.01 01:28:34.710762,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5937,TEA,1970.01.01 01:28:34.710782,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5938,TEA,1970.01.01 01:28:34.810755,2422,17,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5940,TEA,1970.01.01 01:28:35.058240,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5941,TEA,1970.01.01 01:28:35.309447,2422,17,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5942,TEA,1970.01.01 01:28:35.561683,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5944,TEA,1970.01.01 01:28:35.812394,2422,17,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,12,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5945,TEA,1970.01.01 01:28:35.890996,2422,17,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,13,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5946,TEA,1970.01.01 01:28:36.057886,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,13,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5947,TEA,1970.01.01 01:28:36.308889,2422,17,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,13,2425,35,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5948,TEA,1970.01.01 01:28:36.410065,2422,17,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,13,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5949,TEA,1970.01.01 01:28:36.560153,2422,17,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,13,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5950,TEA,1970.01.01 01:28:36.811258,2422,17,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,4,2424,13,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5951,TEA,1970.01.01 01:28:36.890073,2422,17,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,13,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5952,TEA,1970.01.01 01:28:36.989162,2422,18,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,13,2425,27,2426,19,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5953,TEA,1970.01.01 01:28:36.989215,2422,18,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,13,2425,27,2426,18,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5954,TEA,1970.01.01 01:28:36.999650,2422,18,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,13,2425,27,2426,18,2427,34,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5955,TEA,1970.01.01 01:28:37.000102,2422,18,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,13,2425,27,2426,18,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5956,TEA,1970.01.01 01:28:37.056930,2422,18,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,13,2425,27,2426,18,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5957,TEA,1970.01.01 01:28:37.307540,2422,18,2421,16,2420,36,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,13,2425,27,2426,18,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
5958,TEA,1970.01.01 01:28:37.474810,2422,18,2421,16,2420,44,2419,45,2418,35,2417,43,2416,26,2415,45,2414,75,2413,48,2423,3,2424,13,2425,27,2426,18,2427,42,2428,18.0,2429.0,44.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,1.3059822563106606e-06
